Description,Subject,sentiment,tag
Flyrobe really thank you very much for such a great collections and for great offers. It is better than any app available in the store. I love it.,Good,2,['']
I would surely recommend the app to all the online shopping lovers as it the best free antique apparels renting app that anyone could ever have. This app gives fashionable look to my mobile.,,2,['']
I love to wear something new therfore my Mom suggested this app to me.Now i am happy buyer of this app and it has been my favourite shopping store. Thank you mom for suggesting great app,,2,['I love to wear something new therfore my Mom suggested this app to me']
Coolest application the traditiona apparels are really cool. I have been using this app and it has not dissapointed me till now. Great app which provides clothes on rent.,,2,['']
"Flyrobe is the only app which works faster and does not crash while making payments, like i experienced before with the other women shopping sites namely voonik roposo etc.",Very nice,1,['']
"I am not joking girls, it ias possible now, you can now rent the outfits what your favourite movie star wore. It all happens only due to flyrobes application. Thank you flyrobe.",,1,[' It all happens only due to flyrobes application']
Thank you flyrobe for made me look pretty in the pretty designer outfit that i had rented. You become my beloved shopping app. i really love you so much Flyrobes.,Nice app,2,['']
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
Lovely,,2,['Lovely']
"Flyrobes is an amazing app which has a great collection of clothes, also they update the collection every week. I just love renting fashionable outfits from this application.",,2,['']
I had rented one party dresse from flyrobes the quality of the dress was really very nice. As well as i recived my party dress with in 3 days.I must say that the service is appreciated!,,2,[' As well as i recived my party dress with in 3 days']
Do download the new online shopping app. As it is completely free of cost application available on play store. I would like to say that this app is best app for women shopping.,,2,"[' As it is completely free of cost application available on play store', '']"
Flyrobe you are really works as per your tagline. As it is so perfect to you. You can now rent the outfits what your favourite movie star wore only on flyrobes.,Aswaam,2,['']
Just after viewing me make use of the cost-free online shopping app name called FLYROBE my colleagues have downloaded the application too and just love renting trendy and fashionable clothes.,,2,['']
I love flyrobes lovely designer gowns collection. I also tried it and now i am become happy buyer of flyrobes. One thing also thank you flyrobe for providing such a branded and designer outfits at affordable prices.,NICE APP,2,['']
"Very thank you to all flyrobe team! Thanks to the incredible, COLLECTION for men and women both as well as thank you for provides us the best of international brands and designer wear at very low price.",,2,['']
I really love this app! Amazing collections in the app. This is a best free online shopping app I have seen till date. I enjoy shopping clothes from this app as it has Amazing collection.,,2,['']
"coolâ¦. application has so many good features and it with a unique and I simply love the implementation they have done a great job, all the best and suggest to do progress as per the same way.",,2,['']
"Flyrobe is great app for renting clothes! I no doubt highly recommended to all the fashion lovers! Great quality clothes, and also fast delivery and awesome collection is available only on flyrobe app.",,2,['']
Flyrobe you are superbly made by the developers. You have really a great collection of trendy and fashionable outfits. I just love the app a lot.,,2,['']
I have not come across this sort of a superb trendy clothe renting app in the playstore until now. Great app! Flyrobe team you all are surely know how to attract customers.,,2,['']
i am going to definitely rate this trendy app with five stars It is really impressive application. Must download this app. Love using the app.,,2,['']
Super Duper astounding the thoroughly cost-free Flyrobe app is. I appreciate renting clothes from this app. Really amazing app with amazing offers as well. It works great on my phone.,,2,['']
Because of flyrobe it is very easy to rent clothes now at affordable prices. I am too happy that flyrobes rents the designer outfits. Great app with great offers as well.,,2,['']
Hey friends i would get clothes on rent due to flyrobe application and also wide range of choices. Amazing app. I love it. flyrobe surely know how to attract customers.,,2,[' flyrobe surely know how to attract customers']
"It works great on my phone, they have a very fast delivery and quality of the dress is also very nice. 5 stars for this amazing shopping app. I am in love with it.",,2,['']
I only wear branded clothes but my DAD does not like investing so much money on clothes. Thanks to flyrobes that now i dont have to buy the branded clothes I can rather rent them.,Love it,1,['I only wear branded clothes but my DAD does not like investing so much money on clothes']
"It is one of my favourite fashion store, they provide all the clothes on rent. Huge help done by the flyrobes as it becomes difficult to find shops that rents good quality clothes.",Good,2,['']
Totally effectively well worth downloading the flyrobe application. I like renting all branded clothes from this application. I would recommend this app to every online shopper.,,2,['']
I would individually without doubt give this application 5 stars as it is the best. Flyrobes never failed to impress me.I always rent clothes from flyrobes.,Nice,2,['']
Flyrobe You know how to attract customers. Best women shopping app I have ever come across! I love you to the core! Good job. Keep it up! Impressive app!,,2,['Flyrobe You know how to attract customers']
The quality of the dress is so good that I can rent a dress every month. Compared to all other women shopping app Flyrobes is the best. Great help!,,2,"['The quality of the dress is so good that I can rent a dress every month', ' Compared to all other women shopping app Flyrobes is the best']"
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
this App is not what they are showing in ads,,0,['this App is not what they are showing in ads']
,,-1,[]
Flyrobe is my favourite when it comes to celebrate our occasions,,2,['Flyrobe is my favourite when it comes to celebrate our occasions']
,,-1,[]
Superb App,,2,['Superb App']
Excellent,,2,['Excellent']
,,-1,[]
Worst app ever... Never deliver there orders. Just fake promises. Not worthy of your time. Dnt even download it,,0,"['Worst app ever', ' Never deliver there orders', ' Not worthy of your time']"
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
Awesome collection and smooth service :),,2,['Awesome collection and smooth service :)']
,,-1,[]
,,-1,[]
,,-1,[]
Good,,2,['Good']
,,-1,[]
,,-1,[]
Reference code,,1,['Reference code']
,,-1,[]
I just say its good for me...thank u so much flyrobe....,Manoj,2,['']
Lol bullshit app,,0,['Lol bullshit app']
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
Good,,2,['Good']
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
collest shopping app ever .has some awesome collection of dresses .and you can own them all by just paying the rent .amazing app .,,2,"['and you can own them all by just paying the rent ', '']"
I used flyrobe i was very happy after seeing the quality of the clothes. Thanks for huge collection flyrobe. I really love you so much. Great application i have seen till now.,,2,['']
"I must say that, compared to all other women shopping app Flyrobes is the best applocation. It is very useful application. It is simple and very easy to use.",,2,['']
I totally in love with Flyrobes application. This app enhance my image at bff wedding. Thanks for offering collection of clothes foe mens and womens both.,,2,['']
This app effectively offering classy ethnic and festive wear from multiple designers. It works best also with normal data connection. Fantastic application i have ever seen. due to this app i can fastly buy and rent anything.,,2,['']
"Highly recommended by friend to me, now i am happy user of Flyrobe app. It is probably one of the best applications available on the Play Store. Thank you friend for such a cool app.",,2,['']
"Hello friends please come to know that, Flyrobe is India's largest fashion rental platform. I must say that, koovs, Voonik, roposo are nothing in front of Flyrobes. I really adore to Flyrobe app.",,2,"[' I must say that, koovs, Voonik, roposo are nothing in front of Flyrobes']"
Very High quality outfit renting platform for mens and womens both. I love it`s festivals collection. It actually does a great job of offering fabolous collection of all types of clothes.,,2,['']
I am happy user of Flyrobe app. Very great app! great job done by the developer! Flyrobe has lot of features and it has really huge collection of clothes for all the occasions and parties.,,2,['']
Very High quality renting clothes application. super cool app. It actually does a great job of renting clothes for special occasions. It is simple and very easy to use.,,2,['']
Flyrobe is one of the extra ordinary application. This is Fantastic application i have ever seen such application till the date. It shows me latest styles and the best of designer wear.,,2,"['Flyrobe is one of the extra ordinary application', '']"
"Very fabulous application, One of the best applications available on the Play Store right now. I love using this application. It has very unique collection than voonik and roposo.",,2,['']
I rented one crop top for office new year party. The quality of the top was so good that I can rent outfits every month now. I am happy user of Flyrobe app.,,2,['']
"highly recommended by friend to me, now i am happy user of Flyrobe app. Thank you friend for such a cool application. it is simple and very easy to use.",,2,['']
"Superbly made by the developers of the app! I just love the app a lot. Due to this application i can save my time as well as data. I never find any problem while making payment on flyrobe,than i had earlier face with koovs.",,2,['']
I am happy byuer of Flyrobe app. It has every type of outfit which i need. It has very unique as well as stylish collection for the Men shopping.,,2,['']
"It is very impressive app. I download Flyrobe app, after installment i find very cool and fancy collection of western wear. It is very wonderful applocation. I love using it.",,2,['']
"Flyrobe is Great application to use on your phone right now. Totally cool application, this is such a fine and enjoyable collection of Ethnic wear as well as bags and jewellery.",,2,['']
After seeing me use the free Flyrobe app my colleagues have downloaded the app too and just love renting clothes as per their need at affordable price. It is really good application.,,2,['']
Exceptional application! it is designed so well in order to help you to fulfil every type of outfit you need. It is really awesome and simple to use. I love using this application.,,2,['']
I would surely rate this Fantastic application who helps me to rent high-quality branded outfits very effectively with 5 stars as it is the best. Flyrobe is Astounding application! I love using it.,,2,['']
,,-1,[]
Aweosome application love to use ad Flyrobe app. It is very good application which inviting me to rent clothes by giving best offers and deals. I must say that this app is best app for women shopping.,,2,['']
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
Use refferal code 2CK00O6 .. spell zero zero alphabet O,,1,[' spell zero zero alphabet O']
,,-1,[]
Its awsome we can have what fashion we need... And plus point we dnt need to buy it... Just njoy on rent mannnn.....,,2,[' And plus point we dnt need to buy it']
,,-1,[]
,,-1,[]
Amazing products,,2,['Amazing products']
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
Worst,,0,['Worst']
,,-1,[]
,,-1,[]
,,-1,[]
Good but not tooo,,2,['Good but not tooo']
It was the wedding of my closed one. And and then i decided to take a chance by booking my dress at Flyrobe. I was not expecting that the delivery will be so smooth. And everything will be nice. I would recommend it as a best rent apparel app. GO FOR IT. And have full faith. They'll never dissapoint you,,2,['It was the wedding of my closed one']
,,-1,[]
Worst service ever. These guys just dont donot know how to fulfill the commitment. Suprised to see how they are in business,,1,['Worst service ever']
,,-1,[]
,,-1,[]
Monu,,1,['Monu']
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
,,-1,[]
Awaiting from chennai !!!,,1,['Awaiting from chennai !!!']
,,-1,[]
,,-1,[]
,,-1,[]
This flyrobe app provides so Interesting offers and it Works perfectly on my phone. It has very wide collection for mens and womens both. It is one of the best app for women shopping.,,2,['']
What a cool online shopping store this Flyrobe is. I really loved this app as it made online outfits shopping very easy. i would rate the application with five stars.,,2,['']
This flyrobe is my favourite online fashion store. I think all other online shopping apps like koovs and asos are nothing in front of flyrobe app. I love using this app.,,2,[' I think all other online shopping apps like koovs and asos are nothing in front of flyrobe app']
Friends do not wait just rent clothes from flyrobe app as it has more than 1000 styles from premium brands. It has really cool and classic collection of western outfits.,,2,['']
Flyrobe you are Amazing! I haven't come across such an app in the playstore till the date. Thanks to the developers of FLYROBE who made such super duper cool women shopping app.,,2,['']
I love to rent my Party Dresses from flyrobe app only. It has super cool collection for mens and womens both. It also notify about latest styles and trends to its users.,,2,['']
The features of this app are great. It has dedicated section for Coupons and Deals. This is best women shopping online store than voonik and koovs. I love using this app only.,,2,['']
Thank,,1,['Thank']
,,-1,[]
"Flyrobe offers outfits for a rental duration of 4, 6 and 8 Days such feture of this app have impressed me and made their user. This is best online shopping app.",,2,['']
Huge collection of designer dresses available on flyrobes at affordable prices. I have been using this app for a while now and it still works the same way.,,2,['']
I never seen such super cool application on play store till the date. Flyrobe is best app for womens shopping. I just enjoy saving my money by using this app.,,2,['']
Flyrobe are perfected by custom fitting and quality. I like to use this app only for online shopping than koovs and voonik. Great app this Flyrobe is.,,2,['']
I never seen such super cool application on play store till the date. Flyrobe is best app for womens shopping. I just enjoy saving my money by using this app.,,2,['']
I must say that this women shopping app is too good. it really works effectively on mobile. i love its international brands and designer wear outfits collection.Very Cool app!,,2,['I must say that this women shopping app is too good']
This flyrobe app having cool offers Coupons and Deals as well as classic outfits collection. It is really amazing and cool app. Flyrobes knows how to attract customers i would say.,,2,[' Flyrobes knows how to attract customers i would say']
,,-1,[]
I never thought that i would get such cool and classic designer dresses and western wear at such affordable price. This all happens due to you flyrobe. Thank you so much for great help.,,2,"[' This all happens due to you flyrobe', '']"
I never rent or buy outfits as i was not sure with thier quality. but because of this app I have changed my mind and have realised that renting clothes online is not a bad option. I like it.,,1,['I never rent or buy outfits as i was not sure with thier quality']
"I just know that,Flyrobe is one of the great Women Shopping app. Now i prefer this app only to rent clothes, if i have to attend any party. Lovely collection app.",,2,"[' Now i prefer this app only to rent clothes, if i have to attend any party', '']"
,,-1,[]
Thank you flyrobe team for providing such us such classic collection of outfits as well as designer and all major brands clothes at low price without compromise quality of clothes.,,2,['']
Flyrobe really works effectively on my mobile phone. It never crash when i was making payment for my order. I have nice experience of renting clothes from this app.,,2,"[' It never crash when i was making payment for my order', '']"
Flyrobes is the best app for shopping for both men and women. It does really a great job of renting clothes at cheap price. I rented one gown from this app and it was so cool.,,2,['']
Looking for shopping? Just download this Flyrobe fashion rental shop in your smart phone and enjoy renting clothes rather than buying it at cheap price. I love this app so much.,,2,['']
"Renting clothes rather than buying it, really a very great idea introduced by the Flyrobe people. My experience with flyrobe was superb! Great app for women shopping is flyrobe and not koovs or roposo i would say.",,2,['']
This app really works well on my samsung note. It not even crash like voonik while making online payment. it gives very classic look to my mobile phone. I just like the application.,,1,[' It not even crash like voonik while making online payment']
I am glad to have such largest fashion rental app in my phone. I would like to say this Flyrobe application is well worth downloading. I love its designer collection of sarees.,,2,['']
Brilliant idea from the developers of the Flyrobe. It is Useful and helpful app in this modern age. Women Shopping become so easy now due to this app. Cool offers.,,2,['']
"This flyrobe app gives my mobile very fancy and trendy look. I love to rent outfits from this app only. I many times rented crop top, designer dresses etc for various reasons.",,2,['']
Wooooahhhh! What an app. I really liked the idea of this app. Flyrobes is the best app for shopping for both men and women. I just like the application very much.,,2,"['Wooooahhhh! What an app', '']"
"I have been using Flyrobe for a year now and would like to tell everyone to use this app once and then judge. As it has outfits for cocktail party, wedding, club night and for many more.",,2,['']
,,-1,[]
,,-1,[]
,,-1,[]
All way had bad experience ð,,0,['All way had bad experience ð\x9f\x98\x95']
5star app,,2,['5star app']
,,-1,[]
Nice app ! Great job done by the developer of this app. I never seen such classic application on play store ever. I like most its Easy and SecureCheckout option.,,2,['']
I really enjoy all its features and i think it is useful for all people who are not having time for shopping. Flyrobe is best app to rent clothes from. Very nice app.,,2,['']
Flyrobe is really one of the best fantastic application. It is very convenient appliction for all who want to attend wedding or party or for any other for any other occasion.,,2,['']
I love this app because of its features and collection of outfits as well as its classic offers . I now just rent clothes from flyrobe when ever i want to go out.,,1,[' I now just rent clothes from flyrobe when ever i want to go out']
great work done by the developers of the app. as it is one of the best online shopping store i came acrross. Flyrobe is India's largest fashion rental platform. I like it.,,2,['']
Now it has been a long time i have been using this app in my mobile phone and till now it has not crashed one single time. I just love the app a lot.,,2,['Now it has been a long time i have been using this app in my mobile phone and till now it has not crashed one single time']
"if you are stressed to much, then just keep calm and try this flyrobe app once in your phone you will surely love its all collection and also feel fresh.",,2,['']
,,-1,[]
This app is wonderful,,2,['This app is wonderful']
,,-1,[]
"Smooth delivery, great collection and very easy to use app.",,2,['']
,,-1,[]
,,-1,[]
Really gold app fail all app,,0,['Really gold app fail all app']
,,-1,[]
,,-1,[]
,,-1,[]
I think this application is something different than any other womens shopping app. This app impressed me a lot. I like using this flyrobe app only. Amazing offers provides by this app.,Nice,2,['']
Earlier i tried roposo and koovs for buying online clothes. But their customer service is weak and they are really irresponsible. Then i tried this flyrobe app and it is really one of the best app for womens and mwns shopping.,,1,[' But their customer service is weak and they are really irresponsible']
"I like this innovative concept. I love to appreciate developer of this app. Due to this app, no need to pay full price for something which we won't utilise completely.",,2,"["" Due to this app, no need to pay full price for something which we won't utilise completely""]"
I just use designer wear hardly 2 to 3 times after purchasing it. because i always want something new to wear but all designer outfits are too costly now a days. So i tried this flyrobe app which helps me a lot. Now i just rent clothes form flyrobe.,,1,['I just use designer wear hardly 2 to 3 times after purchasing it']
Would recommend it to all. i have downloaded it on my phone and tablet as well. Really amazing app with amazing offers as well. Now I love renting clothes from flyrobe app.,,2,['']
I think day by day womens mentality is changing. Now they thought of renting clothes rather than buying it. It is really nice thought. This flyrobe`s app helps them lot for renting clothes.,,2,[' Now they thought of renting clothes rather than buying it']
"Personally, I really don't end up buying clothes from flyrobe as it offers wide collection of all type of clothes to me. I just love to say this, Flyrobe is best womens shopping app.",,2,['']
"Thanks Flyrobe for offering us major branded designer wear on rent for all. I really like its product, costumer quality, delivery service more. It is best app for womens shopping.",,2,['']
Flyrobe not only offers products for mesn but it also offers for womens. I love its exclusive collection of apparels. I am now a happy buyer of flyrobes. Great app.,,2,['']
"I just love using this app as this app provides one cool section with information about latest styles and trends, this helps me to improve my trendy knowledge. I like it.",,2,['']
Omg! How cute collection of clothes flyrobe has. It is best place for women shopping. Obviously this is my favourite shooping app. It is very impressive app. I like it.,,2,['']
Thank you Anamika Khanna for designing such a classic dress. I love all designer outfits collection which is offerd by this app. Great offers and outfits coolection.,,2,['']
For my Saturday night party`s `shopping i have been always done through flyrobe app. I like so much their outfits/ product quality. My personal experience of using this app is very nice.,,2,['']
I am a Big fan of this flyrobe app. This app provides outfits which gives ultra-modern as well as traditional look to any women or men. It is best women shopping app.,,2,['']
I orderd one dress from flyrobe which contain multi-coloured embroidery and stonework i got lot of praise after wearig it. This all happens due to flyrobe app. Thank you flyrobe.,,1,[' This all happens due to flyrobe app']
"I just love this app for its good collection clothes and prices. All other shopping apps like, koovs, asos and voonik are not such good as flyrobe. Graet app flyrobe is.",,2,"[' All other shopping apps like, koovs, asos and voonik are not such good as flyrobe']"
"I would like to say, big thanks to flyrobe for product, costumer quality, delivery service. I must say this, all other apps like, roposo, koovs are not as good as this one.",,1,"[' I must say this, all other apps like, roposo, koovs are not as good as this one']"
"What want Printed Lehenga for sangeet sandhya? Don`t worry friends, just download the flyrobes app and rent clothes at affordable prices. It is classic app for Women amd men Shopping.",,2,['']
I find here all the outfits of best quality and from the most well known brands too at affordable prices also. This is number one app for mens and womens shopping. I like it.,,2,['']
I find this flyrobe app much good for its collection of clothes and very much classic because it offers all outfits at affordable price. This app gives my mobile classy look.,,2,['']
"Not only me but also all my friends love this application so much. Now it`s your turn people, Just download the flyrobes app and rent a designer outfits at low price.",,2,['']
Guys just Try the Flyrobes app once and then only make your judgement. I use this app from long time and it works very nice for me. No i use koovs and flyrobe both for shopping outfits.,,1,[' No i use koovs and flyrobe both for shopping outfits']
With the help of this online shopping app i saves my hubbys time and money too. As this provides the best collection of outfits at affordable rate. So i rent clothes from this app only for special occasions.,,2,[' So i rent clothes from this app only for special occasions']
Flyrobes app is so imapressive and it is quite addictive also. Its is best shop for rent clothes. If you want flaunt look then please try this app once and then judge it.,,2,['']
Excellent service! I really like to appreciate whole flyrobe team for it`s door step service. I never got such hassle free experience on koovs ever. Thank you flyrobe for Timely delivery .,,2,['']
It has many wonderfull collection of dresses whcih i never seen on any other app. It is great app for women shopping. I am satisfy with delivery and customer care service.,,2,['']
I love the concept which helps people not to repeat their outfits in their special occasions. As well as this flyrobe app does not chrge a huge amount for outfits.,,2,"[' As well as this flyrobe app does not chrge a huge amount for outfits', '']"
Flyrobe costmer care is available to easy and it never disappointed me. It all collection immpressed me a lot. Flyrobe alawys offers very good quality outfits on rent.,,2,['']
Looking outfit for date? Dont worry flyrobe is here for you. Just download this app in your smart phone and rent outfit as per your need. I love using it.,,2,['']
Thanks to the incredible Features. All branded and latest trendy outfits are available here. Without spending too much time and money this app offers classic coolection of outfits. I love this women shopping app.,,2,['']
I find this app best for both the women shopping and the men shopping. I love to rent clothes from flyrobe at low price without compromising on quality or brand value.,,2,['']
This app clearly knows how to attract customers. Very amazing app. It has many wonderfull collection of dresses. This was something different among all other shopping apps. Great app.,,2,['This app clearly knows how to attract customers']
I just love this app for its classic customer service as well as for its huge collection of clothes at affordable prices too. I love this app so much.,,2,['']
I really much like the new Flyrobe app as it works as a Fashion store. Now i can rent the outfits which my favourite movie star wore. It is best women shopping app.,,2,['']
"As per me, Flayrobe app one can have to order clothes on rent. I like most various collections of clothes and many varities of clothes. it can be the perfect app for all busy womens.",,2,['']
Many thanks a ton for the developers of this cost-free new online shopping app name called Falyrobe. Flyrobes is the best app for shopping for both men and women.,,2,['']
Awesomest application the cost-free online shopping app flyrobe is! In adore while using the application. It is nice than the other shopping apps such as asos and koovs. Great app.,,2,['']
Tremendous useful app this flyrobe is for all womens. It offers lovely collection of Western and traditional outfits. It very easy to use and also free of cost available on play store.,,2,['']
,,-1,[]
"For my clothing needs , I used the roposo app to check different brands of clothes. When I found this Flyrobe app , I found it more easier to use than the former.",,2,['']
"Among the multiple number of apps that you can find on the google play store , there are two apps that you can use to rent clothes , namely Roposo and Flyrobe.Among the multiple number of apps that you can find on the google play store , there are two apps that you can use to rent clothes , namely Roposo and Flyrobe.",,1,"['Among the multiple number of apps that you can find on the google play store , there are two apps that you can use to rent clothes , namely Roposo and Flyrobe', '']"
"Among the multiple number of apps that you can find on the google play store , there are two apps that you can use to rent clothes , namely Roposo and Flyrobe.",,1,"['Among the multiple number of apps that you can find on the google play store , there are two apps that you can use to rent clothes , namely Roposo and Flyrobe', '']"
The ethnic and menswear collection that you can find on this app has a huge collection of men clothes which are custom fitted by the fit experts available on Flyrobe,,2,['The ethnic and menswear collection that you can find on this app has a huge collection of men clothes which are custom fitted by the fit experts available on Flyrobe']
"Designer ethnic wear for different occasions , which are designed by great fashion designers like Anita Dongre , Satya Paul and Ritu Kumar can be found on the Flyrobe fashion rental app.",,2,['']
"One of the best apps that is available on the play store , which gives you the option not only to buy , but also to rent clothes at an affordable price.",,2,['']
"You can find many apps for the need to purchase clothes online. Of all those apps , you will find that the Voonik and Flyrobe app are very good apps to use.",,2,['']
"Filling up your wardrobe to buy clothes is not necessary now , and is a thing of the past. Rent clothes with the Flyrobe app and save your space on your wardrobe",,1,"['Filling up your wardrobe to buy clothes is not necessary now , and is a thing of the past']"
"I used to buy clothes from the Voonik app , as it had good collection of clothes. My friend showed me this Flyrobe app , and I found even greater collection of clothes.",,2,['']
"Buying designer clothes for your special occasions is a thing of the past now. With the Flyrobe app , you can now rent clothes of designer wear too.",,1,['']
"A fine app where you have the option to rent clothes , and no need to buy the best designer brands if you do not have the budget for the same",,2,"['A fine app where you have the option to rent clothes , and no need to buy the best designer brands if you do not have the budget for the same']"
"Women shopping online for different designer clothes now do not need to buy the clothes that they always wanted , as they can just rent clothes from this great Flyrobe app.",,2,['']
You would love the variety of different kinds of designer brands that the Flyrobe app allows you to rent clothes from. No other app will give you the same feature.,,2,[' No other app will give you the same feature']
"Other fashion shopping apps like the KOOVS and ASOS are great , but the Flyrobe app is a must have , as it does not take much memory space of your phone.",,1,"['Other fashion shopping apps like the KOOVS and ASOS are great , but the Flyrobe app is a must have , as it does not take much memory space of your phone', '']"
Flyrobe is a great shopping app for women shopping online frequently for designer dresses and clothes that they always wanted to wear. They can also rent clothes on this app.,,2,['']
,,-1,[]
The collection of dresses that you can find on Flyrobe can not be found any where else. This collection is not found even on different apps like Koovs and Asos.,,0,[' This collection is not found even on different apps like Koovs and Asos']
"Among the multiple number of apps that you can find on the google play store , there are two apps that you can use to rent clothes , namely Roposo and Flyrobe.Roposo is a great app where you can buy designer clothes that you always wanted. But Flyrobe gives you the option to rent the same designer clothes at a cheaper rate.",,2,"['Among the multiple number of apps that you can find on the google play store , there are two apps that you can use to rent clothes , namely Roposo and Flyrobe', '']"
Great and superb....ððððð,,2,"['', 'ð\x9f\x91\x8cð\x9f\x91\x8cð\x9f\x91\x8cð\x9f\x98\x8eð\x9f\x91\x8d']"
This app very useful and great Use this code 3Z89VPX,,2,['This app very useful and great Use this code 3Z89VPX']
"Very good and quick service. Clothes are in good condition, washed and packed properly. Very affordable, totally loved it. Hope there will be more selections in the western clothes section.",,2,['']
,,-1,[]
,,-1,[]
Jaipur city is not added in this app... what a crap,,0,[' what a crap']
I had recommended my friend about the flyrobe app and he rented sherwani form it . he was so happy for flyrobe discounts and offers as well as for collection,,2,['I had recommended my friend about the flyrobe app and he rented sherwani form it ']
You can find the best designer brands in the world on fashion shopping sites like Asos and Voonik. But this app will give you the option to rent clothes too.,,2,['']
I had to urgently get a suit for my friend's wedding and didn't have the time and money for it. I rented one through Flyrobe and was very relieved.,,1,"[""I had to urgently get a suit for my friend's wedding and didn't have the time and money for it""]"
You are now able to get a closer look at the different designer clothes of your choice with the very fine detailing that is available on the Flyrobe app.,,2,['']
"Women shopping for ethnic wear like sarees or dresses from the best designers of India do not need to buy dresses , as they can rent them from the Flyrobe app.",,1,['']
"With the advent of different fashion shopping apps like the Roposo and Flyrobe app , you can find clothes from the best designers that you can buy from and also rent.",,2,['']
"An app which is very easy to understand and simple to use , especially for women shopping for different kinds of dresses from big brands , with the option to rent too",,2,"['An app which is very easy to understand and simple to use , especially for women shopping for different kinds of dresses from big brands , with the option to rent too']"
"Have a feeling of how a international designer brand of a suit or a tuxedo would look on you , without having to buy it , by just using the Flyrobe app to rent clothes.",,1,['']
"You can always rely on the Flyrobe app to rent clothes. As all the clothes that they have are handled with great care and efficiency , and also are maintained hygienically",,2,['You can always rely on the Flyrobe app to rent clothes']
"There are different kinds of rentals available for you to rent clothes from the Flyrobe fashion app. Rent clothes for 4 , 6 , 8 days or more , depending on your need.",,2,['']
good ap,,2,['good ap']
"You won't need to use different fashion shopping apps like Asos and Voonik , as the Flyrobe app will give you a variety of clothes both for rent and for purchase.",,1,['']
The Flyrobes fashion app very simple to understand and user friendly to use. You can understand that there is a variance between the different online shopping apps like Koovs and Asos,,2,[' You can understand that there is a variance between the different online shopping apps like Koovs and Asos']
"For the leading designer brands , whether you want to buy or rent clothes , the Flyrobe app has a great collection of all the best and leading brands for you.",,2,['']
"If you are tight on budget and you don't find the need to buy a kurta set for a special occasion , you can rent clothes from the Flyrobe shopping app",,1,"[""If you are tight on budget and you don't find the need to buy a kurta set for a special occasion , you can rent clothes from the Flyrobe shopping app""]"
"Different clothing brands from all over the world can be found on this exquisite app called Flyrobe. Now , women shopping for different designer brands should try the Flyrobe app.",,2,['']
"Whether you have the budget to buy clothes or not , with this app , you now have the ability to rent clothes of your favorite fashion designers that you always adored.",,2,['']
"You will find only hygenic dresses on the Flyrobe app , as the garments that you would find on this fine fashion shopping app are inspected and steam treated individually.",,1,['']
"Women don't need to panic now , as they can rent bridal lehengas at the last moment from this fashion shopping app. Women shopping for lehengas has become very easy now.",,2,['']
"Flyrobe is a great fashion shopping app where women shopping for their different styles of dresses becomes very easy , as they can buy or rent clothes as per their requirement.",,2,['']
"If you can't buy a particular attire , no worries , as you can rent clothes using the Flyrobe app for any period you like , be it 4 , 6 , 8 days or more.",,2,['']
"I would like to tell you that of the many fashion shopping apps like Roposo and Koovs , the Flyrobe app will give you detailed information about the garments they have.The best aspect if you want to rent clothes using the Flyrobe fashion shopping app is , that you don't need a security deposit even for a 3 day rental.",,2,['']
,,-1,[]
,,-1,[]
,,-1,[]
Waste of time,,0,['Waste of time']
,,-1,[]
,,-1,[]
,,-1,[]
Not able to use this app .. coz m from Assam .,,0,['Not able to use this app ']
,,-1,[]
Impressive !,,2,['Impressive !']
,,-1,[]
FÃ©vÃ©nt kaha hai bhenchod?,,1,['FÃ©vÃ©nt kaha hai bhenchod?']
Where is Kolkata....... You can't just miss out a Metro City like Kolkata....,,1,['Where is Kolkata']
,,-1,[]
,,-1,[]
The two great apps that I use for buying fashion online are the Koovs and Flyrobe . Both of the apps have a great collection of clothes of any brand you like,,2,['The two great apps that I use for buying fashion online are the Koovs and Flyrobe ']
"A variety of designer brands , like that of Armani and Versace can be found on the Flyrobe app , which you don't need to purchase , as you can rent those from Flyrobe",,2,"[""A variety of designer brands , like that of Armani and Versace can be found on the Flyrobe app , which you don't need to purchase , as you can rent those from Flyrobe""]"
"The Flyrobe shopping app has both options , whether you would like to rent clothes or buy , as this app has a great collection of leading brands of clothes for you .",,2,['']
"With the high definition pics of dress , you can see how the dress exacly looks like and also you can select the size of the dress that would fit you .",,1,['']
"With the custom fit feature developed by the fit experts on the app , you can now buy or rent ethnic and menswear collection on this app that would fit you .",,2,['']
"I use this app so that I can rent clothes whenever I need a dress urgently for an occasion which are higher priced , if a dress does not fit your budget .",,0,"['I use this app so that I can rent clothes whenever I need a dress urgently for an occasion which are higher priced , if a dress does not fit your budget ']"
